2017-07-16 16:13:50,349 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@47ea340a{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-16 16:13:50,349 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-16 16:13:50,369 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@73261b91{/help,null,UNAVAILABLE}
2017-07-16 17:06:58,661 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-07-16 17:09:32,376 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @170153ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-16 17:09:32,552 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-16 17:09:32,584 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-16 17:09:32,585 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-16 17:09:32,587 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-16 17:09:32,632 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@7391e2e7{/help,null,AVAILABLE}
2017-07-16 17:09:32,653 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@9c4f305{HTTP/1.1,[http/1.1]}{127.0.0.1:59311}
2017-07-16 17:09:32,654 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @170431ms
2017-07-16 17:50:08,642 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@9c4f305{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-16 17:50:08,643 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-16 17:50:08,654 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@7391e2e7{/help,null,UNAVAILABLE}
2017-07-17 17:47:01,932 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-17 17:53:33,489 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @417564ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-17 17:53:33,919 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-17 17:53:34,000 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-17 17:53:34,000 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-17 17:53:34,002 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-07-17 17:53:34,098 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@d96bde9{/help,null,AVAILABLE}
2017-07-17 17:53:34,174 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@49c7f433{HTTP/1.1,[http/1.1]}{127.0.0.1:49716}
2017-07-17 17:53:34,174 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @418249ms
2017-07-17 19:48:59,599 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@49c7f433{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-17 19:48:59,599 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-17 19:48:59,615 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@d96bde9{/help,null,UNAVAILABLE}
2017-07-20 16:44:40,089 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-20 16:48:11,283 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @262341ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-20 16:48:12,061 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-20 16:48:12,162 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-20 16:48:12,162 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-20 16:48:12,165 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-07-20 16:48:12,319 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@302eea54{/help,null,AVAILABLE}
2017-07-20 16:48:12,421 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@749515c4{HTTP/1.1,[http/1.1]}{127.0.0.1:56776}
2017-07-20 16:48:12,421 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @263479ms
2017-07-20 21:50:57,286 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@749515c4{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-20 21:50:57,286 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-20 21:50:57,301 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@302eea54{/help,null,UNAVAILABLE}
2017-07-21 19:20:37,906 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-21 19:30:02,471 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @598400ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-21 19:30:02,954 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-21 19:30:03,018 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-21 19:30:03,019 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-21 19:30:03,020 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-07-21 19:30:03,119 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@4103b77f{/help,null,AVAILABLE}
2017-07-21 19:30:03,226 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@2591b5b0{HTTP/1.1,[http/1.1]}{127.0.0.1:54654}
2017-07-21 19:30:03,226 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @599155ms
2017-07-21 21:35:55,423 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@2591b5b0{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-21 21:35:55,423 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-21 21:35:55,438 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@4103b77f{/help,null,UNAVAILABLE}
2017-07-22 12:20:13,709 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-07-22 12:21:16,347 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @90140ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-22 12:21:16,593 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-22 12:21:16,615 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-22 12:21:16,615 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-22 12:21:16,617 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-22 12:21:16,650 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@3b9c7367{/help,null,AVAILABLE}
2017-07-22 12:21:16,670 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@253aae29{HTTP/1.1,[http/1.1]}{127.0.0.1:59326}
2017-07-22 12:21:16,670 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @90464ms
2017-07-22 18:37:16,568 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@253aae29{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-22 18:37:16,568 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-22 18:37:16,588 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@3b9c7367{/help,null,UNAVAILABLE}
2017-07-23 12:29:58,514 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-23 12:37:41,754 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @495703ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-23 12:37:42,235 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-23 12:37:42,311 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-23 12:37:42,311 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-23 12:37:42,312 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-23 12:37:42,386 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@22bab7eb{/help,null,AVAILABLE}
2017-07-23 12:37:42,475 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@5ceb186a{HTTP/1.1,[http/1.1]}{127.0.0.1:55170}
2017-07-23 12:37:42,476 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @496427ms
2017-07-23 18:54:48,488 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@5ceb186a{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-23 18:54:48,490 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-23 18:54:48,595 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@22bab7eb{/help,null,UNAVAILABLE}
2017-07-23 18:57:31,645 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-07-24 13:10:56,455 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-27 10:02:03,477 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-27 10:16:36,341 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @913158ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-27 10:16:36,875 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-27 10:16:36,960 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-27 10:16:36,960 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-27 10:16:36,961 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-07-27 10:16:37,055 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@1e6a763e{/help,null,AVAILABLE}
2017-07-27 10:16:37,148 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@53f1b610{HTTP/1.1,[http/1.1]}{127.0.0.1:49856}
2017-07-27 10:16:37,149 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @913966ms
2017-07-27 13:36:09,916 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@53f1b610{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-27 13:36:09,920 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-27 13:36:10,002 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@1e6a763e{/help,null,UNAVAILABLE}
2017-07-30 13:15:24,506 [Worker-6] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-30 13:26:30,257 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @721333ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-30 13:26:33,820 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-30 13:26:33,976 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-30 13:26:33,976 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-30 13:26:33,976 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-30 13:26:34,248 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@7febf52d{/help,null,AVAILABLE}
2017-07-30 13:26:34,435 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@72857d45{HTTP/1.1,[http/1.1]}{127.0.0.1:54653}
2017-07-30 13:26:34,439 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @725505ms
2017-07-30 13:26:34,503 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@72857d45{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-30 13:26:34,503 [Start Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-30 13:26:34,507 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@7febf52d{/help,null,UNAVAILABLE}
2017-07-30 13:26:34,511 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-30 13:26:34,515 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-30 13:26:34,515 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-30 13:26:34,515 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 600000ms
2017-07-30 13:26:34,519 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@5a485ffe{/help,null,AVAILABLE}
2017-07-30 13:26:34,523 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@5753e2cd{HTTP/1.1,[http/1.1]}{127.0.0.1:54660}
2017-07-30 13:26:34,527 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @725593ms
2017-07-30 17:33:48,763 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@5753e2cd{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-30 17:33:48,763 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-30 17:33:48,763 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@5a485ffe{/help,null,UNAVAILABLE}
2017-07-30 17:34:24,304 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-07-30 17:35:18,608 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @85411ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-30 17:35:18,741 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-30 17:35:18,763 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-30 17:35:18,763 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-30 17:35:18,764 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-30 17:35:18,807 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@6e2b0b52{/help,null,AVAILABLE}
2017-07-30 17:35:18,833 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@344d951a{HTTP/1.1,[http/1.1]}{127.0.0.1:55874}
2017-07-30 17:35:18,833 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @85637ms
2017-07-30 18:06:57,776 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@344d951a{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-30 18:06:57,777 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-30 18:06:57,796 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@6e2b0b52{/help,null,UNAVAILABLE}
2017-07-30 23:13:52,614 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-07-31 15:02:21,292 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-07-31 15:03:21,784 [Start Help Server] INFO  org.eclipse.jetty.util.log - Logging initialized @87416ms to org.eclipse.jetty.util.log.Slf4jLog
2017-07-31 15:03:22,260 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-9.4.5.v20170502
2017-07-31 15:03:22,346 [Start Help Server] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
2017-07-31 15:03:22,346 [Start Help Server] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
2017-07-31 15:03:22,347 [Start Help Server] INFO  org.eclipse.jetty.server.session - Scavenging every 660000ms
2017-07-31 15:03:22,393 [Start Help Server] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@10153485{/help,null,AVAILABLE}
2017-07-31 15:03:22,469 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@6207e6d7{HTTP/1.1,[http/1.1]}{127.0.0.1:53870}
2017-07-31 15:03:22,471 [Start Help Server] INFO  org.eclipse.jetty.server.Server - Started @88103ms
2017-07-31 19:39:24,051 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@6207e6d7{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-07-31 19:39:24,055 [Stop Help Server] INFO  org.eclipse.jetty.server.session - Stopped scavenging
2017-07-31 19:39:24,071 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@10153485{/help,null,UNAVAILABLE}
2017-08-01 14:09:39,717 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 15:55:21,025 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-01 17:18:50,595 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 18:02:30,497 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 18:15:40,231 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 18:25:06,524 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 18:27:17,015 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 19:46:29,410 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-01 19:50:06,285 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-02 13:58:01,428 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-03 13:54:58,663 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-03 14:01:32,415 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-03 14:11:07,048 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-04 13:49:36,698 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-06 12:20:33,625 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-06 15:18:04,207 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-07 12:15:07,630 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-07 22:14:42,577 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-08 15:47:34,261 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-09 18:46:49,903 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-10 12:08:10,168 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-10 13:03:03,802 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-10 16:09:23,323 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-10 17:48:23,447 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2017-08-12 14:43:29,611 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-18 10:57:57,449 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2017-08-18 10:57:59,273 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Updating Gradle version information cache failed. Using outdated cache.
2017-08-18 11:01:04,293 [Worker-12] WARN  o.e.r.models.ModelRepository - Failed to download jre:jre:ovrm:zip:1.0.0
org.eclipse.aether.resolution.ArtifactResolutionException: Could not transfer artifact jre:jre:zip:ovrm:1.0.0-20160630.190028-5 from/to models (http://download.eclipse.org/recommenders/models/oxygen/): download.eclipse.org
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:453) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:255) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifact(DefaultArtifactResolver.java:232) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveArtifact(DefaultRepositorySystem.java:303) ~[na:na]
	at org.eclipse.recommenders.models.ModelRepository.resolveInternal(ModelRepository.java:193) [org.eclipse.recommenders.models_2.4.9.v20170613-1301.jar:na]
	at org.eclipse.recommenders.models.ModelRepository.resolve(ModelRepository.java:172) [org.eclipse.recommenders.models_2.4.9.v20170613-1301.jar:na]
	at org.eclipse.recommenders.internal.models.rcp.EclipseModelRepository.resolve(EclipseModelRepository.java:168) [org.eclipse.recommenders.models.rcp_2.4.9.v20170613-1301.jar:na]
	at org.eclipse.recommenders.internal.models.rcp.DownloadModelArchiveJob.run(DownloadModelArchiveJob.java:76) [org.eclipse.recommenders.models.rcp_2.4.9.v20170613-1301.jar:na]
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:56) [org.eclipse.core.jobs_3.9.0.v20170322-0013.jar:na]
Caused by: org.eclipse.aether.transfer.ArtifactTransferException: Could not transfer artifact jre:jre:zip:ovrm:1.0.0-20160630.190028-5 from/to models (http://download.eclipse.org/recommenders/models/oxygen/): download.eclipse.org
	at org.eclipse.aether.connector.basic.ArtifactTransportListener.transferFailed(ArtifactTransportListener.java:52) ~[org.apache.maven.resolver.connector.basic_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector$TaskRunner.run(BasicRepositoryConnector.java:364) ~[org.apache.maven.resolver.connector.basic_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.util.concurrency.RunnableErrorForwarder$1.run(RunnableErrorForwarder.java:76) ~[na:na]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector$DirectExecutor.execute(BasicRepositoryConnector.java:590) ~[org.apache.maven.resolver.connector.basic_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector.get(BasicRepositoryConnector.java:258) ~[org.apache.maven.resolver.connector.basic_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.performDownloads(DefaultArtifactResolver.java:529) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:430) ~[na:na]
	... 8 common frames omitted
Caused by: java.net.UnknownHostException: download.eclipse.org
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method) ~[na:1.8.0_144]
	at java.net.InetAddress$2.lookupAllHostAddr(Unknown Source) ~[na:1.8.0_144]
	at java.net.InetAddress.getAddressesFromNameService(Unknown Source) ~[na:1.8.0_144]
	at java.net.InetAddress.getAllByName0(Unknown Source) ~[na:1.8.0_144]
	at java.net.InetAddress.getAllByName(Unknown Source) ~[na:1.8.0_144]
	at java.net.InetAddress.getAllByName(Unknown Source) ~[na:1.8.0_144]
	at org.apache.http.impl.conn.SystemDefaultDnsResolver.resolve(SystemDefaultDnsResolver.java:45) ~[na:na]
	at org.apache.http.impl.conn.DefaultClientConnectionOperator.resolveHostname(DefaultClientConnectionOperator.java:262) ~[na:na]
	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:161) ~[na:na]
	at org.apache.http.impl.conn.ManagedClientConnectionImpl.open(ManagedClientConnectionImpl.java:328) ~[na:na]
	at org.apache.http.impl.client.DefaultRequestDirector.tryConnect(DefaultRequestDirector.java:612) ~[na:na]
	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:447) ~[na:na]
	at org.apache.http.impl.client.AbstractHttpClient.doExecute(AbstractHttpClient.java:884) ~[na:na]
	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:71) ~[na:na]
	at org.apache.http.impl.client.CloseableHttpClient.execute(CloseableHttpClient.java:55) ~[na:na]
	at org.apache.http.impl.client.DecompressingHttpClient.execute(DecompressingHttpClient.java:164) ~[na:na]
	at org.eclipse.aether.transport.http.HttpTransporter.execute(HttpTransporter.java:296) ~[org.apache.maven.resolver.transport.http_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.transport.http.HttpTransporter.implGet(HttpTransporter.java:252) ~[org.apache.maven.resolver.transport.http_1.0.3.v20170405-0725.jar:1.0.3]
	at org.eclipse.aether.spi.connector.transport.AbstractTransporter.get(AbstractTransporter.java:68) ~[org.apache.maven.resolver.spi_1.0.3.v20170405-0725.jar:1.0.3]
